"COU","Country","SER","Service","EXP","Expression","MEASURE","Measure","PAR","Partner","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","THA","Thailand","2014","2014","USD","US Dollar","6","Millions",,,-367.2,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","KEN","Kenya","2014","2014","USD","US Dollar","6","Millions",,,0.5,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","BMU","Bermuda","2014","2014","USD","US Dollar","6","Millions",,,27.5,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","BIH","Bosnia and Herzegovina","2014","2014","USD","US Dollar","6","Millions",,,-28.4,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","JEY","Jersey","2014","2014","USD","US Dollar","6","Millions",,,0.3,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","PRT","Portugal","2014","2014","USD","US Dollar","6","Millions",,,-397.6,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","PAN","Panama","2014","2014","USD","US Dollar","6","Millions",,,53.1,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","BRB","Barbados","2014","2014","USD","US Dollar","6","Millions",,,-102.3,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","HRV","Croatia","2014","2014","USD","US Dollar","6","Millions",,,-83.3,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","MLI","Mali","2014","2014","USD","US Dollar","6","Millions",,,1.3,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","BGR","Bulgaria","2014","2014","USD","US Dollar","6","Millions",,,101,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","IMN","Isle of Man","2014","2014","USD","US Dollar","6","Millions",,,269.7,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","SVK","Slovak Republic","2014","2014","USD","US Dollar","6","Millions",,,97,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","MEX","Mexico","2014","2014","USD","US Dollar","6","Millions",,,22.6,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","QAT","Qatar","2014","2014","USD","US Dollar","6","Millions",,,-30.3,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","TWN","Chinese Taipei","2014","2014","USD","US Dollar","6","Millions",,,-98.3,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","GRC","Greece","2014","2014","USD","US Dollar","6","Millions",,,855.6,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","HKG","Hong Kong (China)","2014","2014","USD","US Dollar","6","Millions",,,-14.6,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","DZA","Algeria","2014","2014","USD","US Dollar","6","Millions",,,17.3,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","CHE","Switzerland","2014","2014","USD","US Dollar","6","Millions",,,1114.6,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","TUN","Tunisia","2014","2014","USD","US Dollar","6","Millions",,,1.2,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","PER","Peru","2014","2014","USD","US Dollar","6","Millions",,,-0.3,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","LBN","Lebanon","2014","2014","USD","US Dollar","6","Millions",,,-1.5,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","SWE","Sweden","2014","2014","USD","US Dollar","6","Millions",,,314.2,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","VEN","Venezuela","2014","2014","USD","US Dollar","6","Millions",,,300.8,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","FRO","Faeroe Islands","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","JAM","Jamaica","2014","2014","USD","US Dollar","6","Millions",,,45.2,,
"LVA","Latvia","S","SERVICES","NET","Net","USD","Millions of  US dollars","VGB","British Virgin Islands","2014","2014","USD","US Dollar","6","Millions",,,15.9,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","NGA","Nigeria","2014","2014","USD","US Dollar","6","Millions",,,63.8,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","HRV","Croatia","2014","2014","USD","US Dollar","6","Millions",,,-8,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","GBR","United Kingdom","2014","2014","USD","US Dollar","6","Millions",,,-405.5,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","DOM","Dominican Republic","2014","2014","USD","US Dollar","6","Millions",,,0.8,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","RWA","Rwanda","2014","2014","USD","US Dollar","6","Millions",,,-1.2,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","SWE","Sweden","2014","2014","USD","US Dollar","6","Millions",,,98.8,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","AMERS","South America","2014","2014","USD","US Dollar","6","Millions",,,262.6,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","COG","Congo","2014","2014","USD","US Dollar","6","Millions",,,34.5,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","DEU","Germany","2014","2014","USD","US Dollar","6","Millions",,,140.6,,
"LVA","Latvia","S","SERVICES","NET","Net","USD","Millions of  US dollars","MLT","Malta","2014","2014","USD","US Dollar","6","Millions",,,54.5,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","MWI","Malawi","2014","2014","USD","US Dollar","6","Millions",,,-2.7,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","UKR","Ukraine","2014","2014","USD","US Dollar","6","Millions",,,1.9,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","USA","United States","2014","2014","USD","US Dollar","6","Millions",,,-3925.7,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","IRQ","Iraq","2014","2014","USD","US Dollar","6","Millions",,,-251.4,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","KAZ","Kazakhstan","2014","2014","USD","US Dollar","6","Millions",,,-160.5,,
"LVA","Latvia","S","SERVICES","NET","Net","USD","Millions of  US dollars","DNK","Denmark","2014","2014","USD","US Dollar","6","Millions",,,61.1,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","KNA","Saint Kitts and Nevis","2014","2014","USD","US Dollar","6","Millions",,,-0.3,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","MOZ","Mozambique","2014","2014","USD","US Dollar","6","Millions",,,-0.7,,
"LVA","Latvia","S","SERVICES","NET","Net","USD","Millions of  US dollars","KOR","Korea","2014","2014","USD","US Dollar","6","Millions",,,-10.6,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","FIN","Finland","2014","2014","USD","US Dollar","6","Millions",,,867.5,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","CYM","Cayman Islands","2014","2014","USD","US Dollar","6","Millions",,,1.5,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","IND","India","2014","2014","USD","US Dollar","6","Millions",,,2440.5,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","VNM","Viet Nam","2014","2014","USD","US Dollar","6","Millions",,,-12.4,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","HND","Honduras","2014","2014","USD","US Dollar","6","Millions",,,0.9,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","CYP","Cyprus","2014","2014","USD","US Dollar","6","Millions",,,-140.7,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","MLT","Malta","2014","2014","USD","US Dollar","6","Millions",,,-20.2,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","CIV","Côte d’Ivoire","2014","2014","USD","US Dollar","6","Millions",,,-11.6,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","LIE","Liechtenstein","2014","2014","USD","US Dollar","6","Millions",,,-66.6,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","DZA","Algeria","2014","2014","USD","US Dollar","6","Millions",,,0.4,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","LTU","Lithuania","2014","2014","USD","US Dollar","6","Millions",,,15.9,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","GTM","Guatemala","2014","2014","USD","US Dollar","6","Millions",,,1.2,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","BRA","Brazil","2014","2014","USD","US Dollar","6","Millions",,,179.9,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","NOR","Norway","2014","2014","USD","US Dollar","6","Millions",,,220.5,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","QAT","Qatar","2014","2014","USD","US Dollar","6","Millions",,,-11.6,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","NOR","Norway","2014","2014","USD","US Dollar","6","Millions",,,267,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","IDN","Indonesia","2014","2014","USD","US Dollar","6","Millions",,,-122.4,,
"LVA","Latvia","S","SERVICES","NET","Net","USD","Millions of  US dollars","MYS","Malaysia","2014","2014","USD","US Dollar","6","Millions",,,-1.3,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","KHM","Cambodia","2014","2014","USD","US Dollar","6","Millions",,,31.9,,
"LVA","Latvia","S","SERVICES","NET","Net","USD","Millions of  US dollars","MHL","Marshall Islands","2014","2014","USD","US Dollar","6","Millions",,,2.7,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","LKA","Sri Lanka","2014","2014","USD","US Dollar","6","Millions",,,29.2,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","NLD","Netherlands","2014","2014","USD","US Dollar","6","Millions",,,-15445.2,,
"LVA","Latvia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ARE","United Arab Emirates","2014","2014","USD","US Dollar","6","Millions",,,14.6,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","KOR","Korea","2014","2014","USD","US Dollar","6","Millions",,,286.7,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","JAM","Jamaica","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","SDN","Sudan","2014","2014","USD","US Dollar","6","Millions",,,-0.7,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","DMA","Dominica","2014","2014","USD","US Dollar","6","Millions",,,3.3,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","LBY","Libya","2014","2014","USD","US Dollar","6","Millions",,,12.9,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","RUS","Russia","2014","2014","USD","US Dollar","6","Millions",,,2181.4,,
"LVA","Latvia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ATG","Antigua and Barbuda","2014","2014","USD","US Dollar","6","Millions",,,2.7,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","TKM","Turkmenistan","2014","2014","USD","US Dollar","6","Millions",,,-0.5,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","LBY","Libya","2014","2014","USD","US Dollar","6","Millions",,,2.7,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","SEN","Senegal","2014","2014","USD","US Dollar","6","Millions",,,-50.6,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","ARG","Argentina","2014","2014","USD","US Dollar","6","Millions",,,83.7,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","GBR","United Kingdom","2014","2014","USD","US Dollar","6","Millions",,,-56.5,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","BRB","Barbados","2014","2014","USD","US Dollar","6","Millions",,,-3.5,,
"LVA","Latvia","S","SERVICES","NET","Net","USD","Millions of  US dollars","JEY","Jersey","2014","2014","USD","US Dollar","6","Millions",,,4,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","GMB","Gambia","2014","2014","USD","US Dollar","6","Millions",,,-1.6,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","GEO","Georgia","2014","2014","USD","US Dollar","6","Millions",,,-32.9,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","KWT","Kuwait","2014","2014","USD","US Dollar","6","Millions",,,78.4,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","VGB","British Virgin Islands","2014","2014","USD","US Dollar","6","Millions",,,-10.8,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","ARM","Armenia","2014","2014","USD","US Dollar","6","Millions",,,5.3,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","RWA","Rwanda","2014","2014","USD","US Dollar","6","Millions",,,0.5,,
"LVA","Latvia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ISR","Israel","2014","2014","USD","US Dollar","6","Millions",,,4,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","SUR","Suriname","2014","2014","USD","US Dollar","6","Millions",,,10.6,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","ISL","Iceland","2014","2014","USD","US Dollar","6","Millions",,,3.9,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","CUW","Curaçao","2014","2014","USD","US Dollar","6","Millions",,,0.7,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","CRI","Costa Rica","2014","2014","USD","US Dollar","6","Millions",,,-6.8,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","PRK","Korea, Democratic People's Republic of","2014","2014","USD","US Dollar","6","Millions",,,2.7,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","AUT","Austria","2014","2014","USD","US Dollar","6","Millions",,,50.7,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","IND","India","2014","2014","USD","US Dollar","6","Millions",,,247.5,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","BRA","Brazil","2014","2014","USD","US Dollar","6","Millions",,,215.2,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","LIE","Liechtenstein","2014","2014","USD","US Dollar","6","Millions",,,0.3,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","GTM","Guatemala","2014","2014","USD","US Dollar","6","Millions",,,15.9,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","ARE","United Arab Emirates","2014","2014","USD","US Dollar","6","Millions",,,-3.7,,
"LVA","Latvia","S","SERVICES","NET","Net","USD","Millions of  US dollars","BLR","Belarus","2014","2014","USD","US Dollar","6","Millions",,,8,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","MEX","Mexico","2014","2014","USD","US Dollar","6","Millions",,,86.4,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","CRI","Costa Rica","2014","2014","USD","US Dollar","6","Millions",,,-0.3,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","TUN","Tunisia","2014","2014","USD","US Dollar","6","Millions",,,9.3,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","FIN","Finland","2014","2014","USD","US Dollar","6","Millions",,,564.6,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","SVK","Slovak Republic","2014","2014","USD","US Dollar","6","Millions",,,36.4,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","QAT","Qatar","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","BFA","Burkina Faso","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","PAK","Pakistan","2014","2014","USD","US Dollar","6","Millions",,,106.3,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","POL","Poland","2014","2014","USD","US Dollar","6","Millions",,,647,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","AUT","Austria","2014","2014","USD","US Dollar","6","Millions",,,427.8,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","BRA","Brazil","2014","2014","USD","US Dollar","6","Millions",,,0.7,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","NLD","Netherlands","2014","2014","USD","US Dollar","6","Millions",,,71.3,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","LUX","Luxembourg","2014","2014","USD","US Dollar","6","Millions",,,-3946,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","PYF","French Polynesia","2014","2014","USD","US Dollar","6","Millions",,,-3.3,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","COG","Congo","2014","2014","USD","US Dollar","6","Millions",,,-2,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","BEL","Belgium","2014","2014","USD","US Dollar","6","Millions",,,20.2,,
"LVA","Latvia","S","SERVICES","NET","Net","USD","Millions of  US dollars","CHN","China (People’s Republic of)","2014","2014","USD","US Dollar","6","Millions",,,-61.1,,
